source_id,source_name,url,domain,content_type,category,parent_source_id,is_leaf,catalog_year,priority_for_ingest,PM_Review_Status,Allowed_for_AI_Retrieval,last_ingested_timestamp,content_hash,discovered_from,notes
ECO-7FB6090E2140BB,mcneese-receives-donation-for-new-scholarship-2,https://www.mcneese.edu/mcneese-receives-donation-for-new-scholarship-2/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-EE34D8E8024A6B,mcneese-receives-donation-for-new-scholarship-fund,https://www.mcneese.edu/mcneese-receives-donation-for-new-scholarship-fund/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-D113583B09D78C,mcneese-receives-donation-for-new-scholarship,https://www.mcneese.edu/mcneese-receives-donation-for-new-scholarship/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-61F15CB09DA24A,mcneese-receives-donation-for-nursing-instructional-fund,https://www.mcneese.edu/mcneese-receives-donation-for-nursing-instructional-fund/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-1511F9F66D4794,mcneese-receives-donation-for-nursing-scholarships,https://www.mcneese.edu/mcneese-receives-donation-for-nursing-scholarships/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-4DC5821AF68724,mcneese-receives-donation-for-radiologic-sciences-scholarship,https://www.mcneese.edu/mcneese-receives-donation-for-radiologic-sciences-scholarship/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-86A4A8D47D1A62,mcneese-receives-donation-for-stem-academy-from-entergy,https://www.mcneese.edu/mcneese-receives-donation-for-stem-academy-from-entergy/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-E730DF795714AB,mcneese-receives-donation-for-stem-academy-from-phillips-66,https://www.mcneese.edu/mcneese-receives-donation-for-stem-academy-from-phillips-66/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-8ABA7D41EF46B2,mcneese-receives-donation-for-stem-academy-from-sasol,https://www.mcneese.edu/mcneese-receives-donation-for-stem-academy-from-sasol/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-9967ACAD0A2380,mcneese-receives-donation-from-big-daddys-sports-grill,https://www.mcneese.edu/mcneese-receives-donation-from-big-daddys-sports-grill/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-DAAD33465C57FA,mcneese-receives-donation-from-billy-navarre-auto-group,https://www.mcneese.edu/mcneese-receives-donation-from-billy-navarre-auto-group/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-EA87CC2BFC97FF,mcneese-receives-donation-from-cal-maine-foods,https://www.mcneese.edu/mcneese-receives-donation-from-cal-maine-foods/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-837149A1B3DBAF,mcneese-receives-donation-from-cameron-lng-2,https://www.mcneese.edu/mcneese-receives-donation-from-cameron-lng-2/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-FCD564CC4BDC45,mcneese-receives-donation-from-cameron-lng,https://www.mcneese.edu/mcneese-receives-donation-from-cameron-lng/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-FC66E821ABE004,mcneese-receives-donation-from-citgo,https://www.mcneese.edu/mcneese-receives-donation-from-citgo/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-5809783B92B483,mcneese-receives-donation-from-community-foundation,https://www.mcneese.edu/mcneese-receives-donation-from-community-foundation/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-B2E9FB9BD0D282,mcneese-receives-donation-from-cops-and-jocks-for-scholarships-and-womens-golf,https://www.mcneese.edu/mcneese-receives-donation-from-cops-and-jocks-for-scholarships-and-womens-golf/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-8AB939D6431F94,mcneese-receives-donation-from-godwin-family,https://www.mcneese.edu/mcneese-receives-donation-from-godwin-family/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-9B7B2063ECD5C3,mcneese-receives-donation-from-grace-hebert-curtis-architects,https://www.mcneese.edu/mcneese-receives-donation-from-grace-hebert-curtis-architects/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-5891FDF00C8B1C,mcneese-receives-donation-from-greater-lake-charles-rotary-club-2,https://www.mcneese.edu/mcneese-receives-donation-from-greater-lake-charles-rotary-club-2/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-45E45BFD6E29A9,mcneese-receives-donation-from-greater-lake-charles-rotary-club,https://www.mcneese.edu/mcneese-receives-donation-from-greater-lake-charles-rotary-club/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-31D22B2918EE06,mcneese-receives-donation-from-hinton-family,https://www.mcneese.edu/mcneese-receives-donation-from-hinton-family/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-816E81B206FCAC,mcneese-receives-donation-from-ieyoub-family,https://www.mcneese.edu/mcneese-receives-donation-from-ieyoub-family/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-AD25B12E9C14A0,mcneese-receives-donation-from-kiwanis-club-of-calcasieu,https://www.mcneese.edu/mcneese-receives-donation-from-kiwanis-club-of-calcasieu/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-E487E02F743008,mcneese-receives-donation-from-lake-charles-coca-cola-for-student-scholarship,https://www.mcneese.edu/mcneese-receives-donation-from-lake-charles-coca-cola-for-student-scholarship/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-1B91A38CA9367D,mcneese-receives-donation-from-lake-charles-coca-cola,https://www.mcneese.edu/mcneese-receives-donation-from-lake-charles-coca-cola/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-10A5A03D860CE9,mcneese-receives-donation-from-lake-charles-memorial-hospital,https://www.mcneese.edu/mcneese-receives-donation-from-lake-charles-memorial-hospital/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-BE7EE325062E1A,mcneese-receives-donation-from-lauberge-casino-resort,https://www.mcneese.edu/mcneese-receives-donation-from-lauberge-casino-resort/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-303854F513B5CC,mcneese-receives-donation-from-lee-berwick-foundation,https://www.mcneese.edu/mcneese-receives-donation-from-lee-berwick-foundation/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-D6D46901DFB538,mcneese-receives-donation-from-market-basket-3,https://www.mcneese.edu/mcneese-receives-donation-from-market-basket-3/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-6B162683801E8F,mcneese-receives-donation-from-market-basket,https://www.mcneese.edu/mcneese-receives-donation-from-market-basket/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-D8114B698E02BC,mcneese-receives-donation-from-mcneese-agriculture-alumni-chapter,https://www.mcneese.edu/mcneese-receives-donation-from-mcneese-agriculture-alumni-chapter/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-4B31F847763541,mcneese-receives-donation-from-phillips-66,https://www.mcneese.edu/mcneese-receives-donation-from-phillips-66/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-0E1188C8CA1F67,mcneese-receives-donation-from-royer-family,https://www.mcneese.edu/mcneese-receives-donation-from-royer-family/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-CDF14B2490D49F,mcneese-receives-donation-from-sasol,https://www.mcneese.edu/mcneese-receives-donation-from-sasol/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-5E8001958DA5B0,mcneese-receives-donation-from-shelter-insurance,https://www.mcneese.edu/mcneese-receives-donation-from-shelter-insurance/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-FA2EF0C8239DFB,mcneese-receives-donation-from-southwest-louisiana-district-senior-olympic-games,https://www.mcneese.edu/mcneese-receives-donation-from-southwest-louisiana-district-senior-olympic-games/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-46005DEDFF8D23,mcneese-receives-donation-from-the-childrens-clinic,https://www.mcneese.edu/mcneese-receives-donation-from-the-childrens-clinic/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-EC8D1AD00846FF,mcneese-receives-donation-from-united-way,https://www.mcneese.edu/mcneese-receives-donation-from-united-way/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-5A53F9E33D1E68,mcneese-receives-donation-from-webb-family,https://www.mcneese.edu/mcneese-receives-donation-from-webb-family/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-7A6F8E617F1728,mcneese-receives-donation-from-westlake-chemical,https://www.mcneese.edu/mcneese-receives-donation-from-westlake-chemical/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-ED6EBC31923DA0,mcneese-receives-donation-to-establish-boyer-scholarship,https://www.mcneese.edu/mcneese-receives-donation-to-establish-boyer-scholarship/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-6E514671965B79,mcneese-receives-donation-to-establish-ham-scholarship,https://www.mcneese.edu/mcneese-receives-donation-to-establish-ham-scholarship/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-6AC501B4ECDF6E,mcneese-receives-donation-to-establish-pearce-scholarship,https://www.mcneese.edu/mcneese-receives-donation-to-establish-pearce-scholarship/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-2FC363E85136E6,mcneese-receives-first-choice-campaign-donation-from-energy-transfer,https://www.mcneese.edu/mcneese-receives-first-choice-campaign-donation-from-energy-transfer/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-F4C916846E7EC8,mcneese-receives-first-horizon-bank-donation,https://www.mcneese.edu/mcneese-receives-first-horizon-bank-donation/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-366209C2D8D11C,mcneese-receives-innovation-award-from-edscoop,https://www.mcneese.edu/mcneese-receives-innovation-award-from-edscoop/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-9068B4357CACE6,mcneese-receives-keep-louisiana-beautiful-grant,https://www.mcneese.edu/mcneese-receives-keep-louisiana-beautiful-grant/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-40FA065DBD9CA7,mcneese-receives-largest-planned-gift,https://www.mcneese.edu/mcneese-receives-largest-planned-gift/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-AF5F3B7E4D09C0,mcneese-receives-mendelson-donation,https://www.mcneese.edu/mcneese-receives-mendelson-donation/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-CD4FD7ECAB35F8,mcneese-receives-piano-donation,https://www.mcneese.edu/mcneese-receives-piano-donation/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-4BDE41B5E13EFA,mcneese-receives-scholarship-donation-from-first-federal-bank,https://www.mcneese.edu/mcneese-receives-scholarship-donation-from-first-federal-bank/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-3406E795609FD9,mcneese-receives-scholarship-donation-from-southwest-louisiana-district-senior-olympic-games,https://www.mcneese.edu/mcneese-receives-scholarship-donation-from-southwest-louisiana-district-senior-olympic-games/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-8B9CA482773415,mcneese-receives-second-patent-for-alligator-research,https://www.mcneese.edu/mcneese-receives-second-patent-for-alligator-research/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-9E21AE07780CA6,mcneese-receives-unclaimed-property-funds,https://www.mcneese.edu/mcneese-receives-unclaimed-property-funds/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-7F2F62A3E33245,mcneese-recieves-donation-from-uspoultry-foundation,https://www.mcneese.edu/mcneese-recieves-donation-from-uspoultry-foundation/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-CAA0311BE3698A,mcneese-recognizes-national-nurses-week-may-6-12,https://www.mcneese.edu/mcneese-recognizes-national-nurses-week-may-6-12/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-7162F4F01A67C5,mcneese-reginald-f-lewis-scholars-recognized,https://www.mcneese.edu/mcneese-reginald-f-lewis-scholars-recognized/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-95272A6B054157,mcneese-remains-first-choice-for-ned-family,https://www.mcneese.edu/mcneese-remains-first-choice-for-ned-family/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-8F3BF6CD642B01,mcneese-renames-street-to-daryl-v-burckel-drive,https://www.mcneese.edu/mcneese-renames-street-to-daryl-v-burckel-drive/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-ECCCAC96A66437,mcneese-reports-successful-financial-literacy-project,https://www.mcneese.edu/mcneese-reports-successful-financial-literacy-project/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-4C452EA04E60DF,mcneese-represented-at-management-conference,https://www.mcneese.edu/mcneese-represented-at-management-conference/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-793D79ACF01E72,mcneese-resumes-normal-operations-may-7,https://www.mcneese.edu/mcneese-resumes-normal-operations-may-7/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-CCF3F959B37B97,mcneese-robotics-heads-to-vex-u-world-championship,https://www.mcneese.edu/mcneese-robotics-heads-to-vex-u-world-championship/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-393FB6CDA61387,mcneese-robotics-team-wins-design-award-in-houston-competition,https://www.mcneese.edu/mcneese-robotics-team-wins-design-award-in-houston-competition/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-AEDAD7CA57CF58,mcneese-rodeo-at-northeast-texas-college-rodeo,https://www.mcneese.edu/mcneese-rodeo-at-northeast-texas-college-rodeo/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-79666D2DD56ECA,mcneese-rodeo-at-sam-houston-state,https://www.mcneese.edu/mcneese-rodeo-at-sam-houston-state/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-D43B274FDD1D93,mcneese-rodeo-fall-2021-wrap-up,https://www.mcneese.edu/mcneese-rodeo-fall-2021-wrap-up/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-4D9837B0010E20,mcneese-rodeo-finishes-season-on-top,https://www.mcneese.edu/mcneese-rodeo-finishes-season-on-top/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-C414C9200C8C8B,mcneese-rodeo-fundraiser-set,https://www.mcneese.edu/mcneese-rodeo-fundraiser-set/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-F8D3410C213973,mcneese-rodeo-hall-of-fame-2022,https://www.mcneese.edu/mcneese-rodeo-hall-of-fame-2022/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-915D70118C9756,mcneese-rodeo-has-successful-fall-season,https://www.mcneese.edu/mcneese-rodeo-has-successful-fall-season/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-EC63D0E71B3804,mcneese-rodeo-results-from-southwest-texas-junior-college-rodeo,https://www.mcneese.edu/mcneese-rodeo-results-from-southwest-texas-junior-college-rodeo/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-D922847C2732D1,mcneese-rodeo-results-northeast-texas-collegiate-rodeo,https://www.mcneese.edu/mcneese-rodeo-results-northeast-texas-collegiate-rodeo/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-901546B5A50F9B,mcneese-rodeo-results,https://www.mcneese.edu/mcneese-rodeo-results/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-29ADBEE2346022,mcneese-rodeo-rules-the-southern-region,https://www.mcneese.edu/mcneese-rodeo-rules-the-southern-region/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-BFFD7880E48D1A,mcneese-rodeo-sends-10-to-college-national-finals,https://www.mcneese.edu/mcneese-rodeo-sends-10-to-college-national-finals/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-0BB7FF3089DDF7,mcneese-rodeo-set,https://www.mcneese.edu/mcneese-rodeo-set/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-827F011C713836,mcneese-rodeo-standings-going-into-spring-competition,https://www.mcneese.edu/mcneese-rodeo-standings-going-into-spring-competition/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-84382A41DB137E,mcneese-rodeo-team-gearing-up-for-nationals,https://www.mcneese.edu/mcneese-rodeo-team-gearing-up-for-nationals/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-85E040F78B1A32,mcneese-rodeo-team-going-to-the-2025-cnf,https://www.mcneese.edu/mcneese-rodeo-team-going-to-the-2025-cnf/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-AC7B10DE1A2E77,mcneese-rodeo-team-headed-to-the-2023-college-national-finals-rodeo,https://www.mcneese.edu/mcneese-rodeo-team-headed-to-the-2023-college-national-finals-rodeo/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
ECO-CC6B92441438B7,mcneese-rodeo-team-hosts-2023-rodeo,https://www.mcneese.edu/mcneese-rodeo-team-hosts-2023-rodeo/,mcneese.edu,html,academics|admissions|aid|campus|directory|events|policies|research,,true,,medium,Registry_Auto_Approved,Yes,,,ecosystem_sitemap,Public page on enabled Tier A domain; robots.txt allowed.
