category_id,category,parent_domain,subcategory_id,subcategory,category_type,description,aliases,official_source_url,source_scope,answer_policy,risk_tier,researched_on
CAT-088,Department of Social Sciences,Academic Departments,CAT-088-S06,research laboratories and projects,academic_department,"Queries about Department of Social Sciences, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Department of Social Sciences | McNeese Social Sciences | Social Sciences department,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-088,Department of Social Sciences,Academic Departments,CAT-088-S07,student organizations events and opportunities,academic_department,"Queries about Department of Social Sciences, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Department of Social Sciences | McNeese Social Sciences | Social Sciences department,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-088,Department of Social Sciences,Academic Departments,CAT-088-S08,careers licensure and professional outcomes,academic_department,"Queries about Department of Social Sciences, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Department of Social Sciences | McNeese Social Sciences | Social Sciences department,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-089,Sports Information and Media,Athletics and Recreation,CAT-089-S01,teams programs and participation,athletics,"Queries about Sports Information and Media, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Sports Information and Media | McNeese Sports Information | athletics media relations,https://mcneesesports.com/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-089,Sports Information and Media,Athletics and Recreation,CAT-089-S02,schedules calendars and results,athletics,"Queries about Sports Information and Media, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Sports Information and Media | McNeese Sports Information | athletics media relations,https://mcneesesports.com/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-089,Sports Information and Media,Athletics and Recreation,CAT-089-S03,rosters coaches and staff contacts,athletics,"Queries about Sports Information and Media, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Sports Information and Media | McNeese Sports Information | athletics media relations,https://mcneesesports.com/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-089,Sports Information and Media,Athletics and Recreation,CAT-089-S04,tickets prices seating and attendance,athletics,"Queries about Sports Information and Media, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Sports Information and Media | McNeese Sports Information | athletics media relations,https://mcneesesports.com/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-089,Sports Information and Media,Athletics and Recreation,CAT-089-S05,venues directions parking and accessibility,athletics,"Queries about Sports Information and Media, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Sports Information and Media | McNeese Sports Information | athletics media relations,https://mcneesesports.com/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-089,Sports Information and Media,Athletics and Recreation,CAT-089-S06,news media statistics and broadcasts,athletics,"Queries about Sports Information and Media, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Sports Information and Media | McNeese Sports Information | athletics media relations,https://mcneesesports.com/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-089,Sports Information and Media,Athletics and Recreation,CAT-089-S07,student athlete eligibility compliance and support,athletics,"Queries about Sports Information and Media, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Sports Information and Media | McNeese Sports Information | athletics media relations,https://mcneesesports.com/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-089,Sports Information and Media,Athletics and Recreation,CAT-089-S08,camps community events and external governing sources,athletics,"Queries about Sports Information and Media, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Sports Information and Media | McNeese Sports Information | athletics media relations,https://mcneesesports.com/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-090,Office of Student Affairs,Administration and Governance,CAT-090-S01,eligibility and who can use the service,student_service,"Queries about Office of Student Affairs, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Office of Student Affairs | McNeese Student Affairs | student affairs office,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",medium,2026-08-03
CAT-090,Office of Student Affairs,Administration and Governance,CAT-090-S02,services programs and available support,student_service,"Queries about Office of Student Affairs, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Office of Student Affairs | McNeese Student Affairs | student affairs office,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",medium,2026-08-03
CAT-090,Office of Student Affairs,Administration and Governance,CAT-090-S03,appointments applications and access steps,student_service,"Queries about Office of Student Affairs, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Office of Student Affairs | McNeese Student Affairs | student affairs office,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",medium,2026-08-03
CAT-090,Office of Student Affairs,Administration and Governance,CAT-090-S04,forms documents and preparation,student_service,"Queries about Office of Student Affairs, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Office of Student Affairs | McNeese Student Affairs | student affairs office,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",medium,2026-08-03
CAT-090,Office of Student Affairs,Administration and Governance,CAT-090-S05,costs fees insurance and funding,student_service,"Queries about Office of Student Affairs, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Office of Student Affairs | McNeese Student Affairs | student affairs office,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",medium,2026-08-03
CAT-090,Office of Student Affairs,Administration and Governance,CAT-090-S06,contacts location hours and accessibility,student_service,"Queries about Office of Student Affairs, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Office of Student Affairs | McNeese Student Affairs | student affairs office,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",medium,2026-08-03
CAT-090,Office of Student Affairs,Administration and Governance,CAT-090-S07,policies confidentiality and student rights,student_service,"Queries about Office of Student Affairs, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Office of Student Affairs | McNeese Student Affairs | student affairs office,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",medium,2026-08-03
CAT-090,Office of Student Affairs,Administration and Governance,CAT-090-S08,urgent help troubleshooting and external alternatives,student_service,"Queries about Office of Student Affairs, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Office of Student Affairs | McNeese Student Affairs | student affairs office,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",medium,2026-08-03
CAT-091,Student Employment,Careers and Employment,CAT-091-S01,job listings and open positions,employment,"Queries about Student Employment, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Student Employment | McNeese student jobs | campus employment,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",medium,2026-08-03
CAT-091,Student Employment,Careers and Employment,CAT-091-S02,student employment and work study,employment,"Queries about Student Employment, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Student Employment | McNeese student jobs | campus employment,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",medium,2026-08-03
CAT-091,Student Employment,Careers and Employment,CAT-091-S03,internships co-ops and experiential learning,employment,"Queries about Student Employment, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Student Employment | McNeese student jobs | campus employment,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",medium,2026-08-03
CAT-091,Student Employment,Careers and Employment,CAT-091-S04,faculty staff and graduate assistant roles,employment,"Queries about Student Employment, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Student Employment | McNeese student jobs | campus employment,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",medium,2026-08-03
CAT-091,Student Employment,Careers and Employment,CAT-091-S05,application resumes interviews and hiring steps,employment,"Queries about Student Employment, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Student Employment | McNeese student jobs | campus employment,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",medium,2026-08-03
CAT-091,Student Employment,Careers and Employment,CAT-091-S06,eligibility authorization and international student rules,employment,"Queries about Student Employment, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Student Employment | McNeese student jobs | campus employment,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",medium,2026-08-03
CAT-091,Student Employment,Careers and Employment,CAT-091-S07,pay benefits schedules and workplace policies,employment,"Queries about Student Employment, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Student Employment | McNeese student jobs | campus employment,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",medium,2026-08-03
CAT-091,Student Employment,Careers and Employment,CAT-091-S08,external job boards employers and career research,employment,"Queries about Student Employment, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Student Employment | McNeese student jobs | campus employment,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",medium,2026-08-03
CAT-092,Student Health Services,Health and Wellness,CAT-092-S01,eligibility and who can use the service,student_service,"Queries about Student Health Services, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Student Health Services | McNeese Health Center | student clinic McNeese,https://www.mcneese.edu/about-us/leadership-team/administrative-and-student-affairs/division-of-administrative-and-student-affairs/student-success-and-retention/health-services/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",medium,2026-08-03
CAT-092,Student Health Services,Health and Wellness,CAT-092-S02,services programs and available support,student_service,"Queries about Student Health Services, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Student Health Services | McNeese Health Center | student clinic McNeese,https://www.mcneese.edu/about-us/leadership-team/administrative-and-student-affairs/division-of-administrative-and-student-affairs/student-success-and-retention/health-services/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",medium,2026-08-03
CAT-092,Student Health Services,Health and Wellness,CAT-092-S03,appointments applications and access steps,student_service,"Queries about Student Health Services, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Student Health Services | McNeese Health Center | student clinic McNeese,https://www.mcneese.edu/about-us/leadership-team/administrative-and-student-affairs/division-of-administrative-and-student-affairs/student-success-and-retention/health-services/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",medium,2026-08-03
CAT-092,Student Health Services,Health and Wellness,CAT-092-S04,forms documents and preparation,student_service,"Queries about Student Health Services, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Student Health Services | McNeese Health Center | student clinic McNeese,https://www.mcneese.edu/about-us/leadership-team/administrative-and-student-affairs/division-of-administrative-and-student-affairs/student-success-and-retention/health-services/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",medium,2026-08-03
CAT-092,Student Health Services,Health and Wellness,CAT-092-S05,costs fees insurance and funding,student_service,"Queries about Student Health Services, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Student Health Services | McNeese Health Center | student clinic McNeese,https://www.mcneese.edu/about-us/leadership-team/administrative-and-student-affairs/division-of-administrative-and-student-affairs/student-success-and-retention/health-services/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",medium,2026-08-03
CAT-092,Student Health Services,Health and Wellness,CAT-092-S06,contacts location hours and accessibility,student_service,"Queries about Student Health Services, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Student Health Services | McNeese Health Center | student clinic McNeese,https://www.mcneese.edu/about-us/leadership-team/administrative-and-student-affairs/division-of-administrative-and-student-affairs/student-success-and-retention/health-services/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",medium,2026-08-03
CAT-092,Student Health Services,Health and Wellness,CAT-092-S07,policies confidentiality and student rights,student_service,"Queries about Student Health Services, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Student Health Services | McNeese Health Center | student clinic McNeese,https://www.mcneese.edu/about-us/leadership-team/administrative-and-student-affairs/division-of-administrative-and-student-affairs/student-success-and-retention/health-services/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",medium,2026-08-03
CAT-092,Student Health Services,Health and Wellness,CAT-092-S08,urgent help troubleshooting and external alternatives,student_service,"Queries about Student Health Services, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Student Health Services | McNeese Health Center | student clinic McNeese,https://www.mcneese.edu/about-us/leadership-team/administrative-and-student-affairs/division-of-administrative-and-student-affairs/student-success-and-retention/health-services/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",medium,2026-08-03
CAT-093,Office of Student Services,Student Support,CAT-093-S01,eligibility and who can use the service,student_service,"Queries about Office of Student Services, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Office of Student Services | McNeese Student Services | student support office,https://www.mcneese.edu/studentservices/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",medium,2026-08-03
CAT-093,Office of Student Services,Student Support,CAT-093-S02,services programs and available support,student_service,"Queries about Office of Student Services, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Office of Student Services | McNeese Student Services | student support office,https://www.mcneese.edu/studentservices/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",medium,2026-08-03
CAT-093,Office of Student Services,Student Support,CAT-093-S03,appointments applications and access steps,student_service,"Queries about Office of Student Services, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Office of Student Services | McNeese Student Services | student support office,https://www.mcneese.edu/studentservices/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",medium,2026-08-03
CAT-093,Office of Student Services,Student Support,CAT-093-S04,forms documents and preparation,student_service,"Queries about Office of Student Services, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Office of Student Services | McNeese Student Services | student support office,https://www.mcneese.edu/studentservices/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",medium,2026-08-03
CAT-093,Office of Student Services,Student Support,CAT-093-S05,costs fees insurance and funding,student_service,"Queries about Office of Student Services, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Office of Student Services | McNeese Student Services | student support office,https://www.mcneese.edu/studentservices/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",medium,2026-08-03
CAT-093,Office of Student Services,Student Support,CAT-093-S06,contacts location hours and accessibility,student_service,"Queries about Office of Student Services, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Office of Student Services | McNeese Student Services | student support office,https://www.mcneese.edu/studentservices/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",medium,2026-08-03
CAT-093,Office of Student Services,Student Support,CAT-093-S07,policies confidentiality and student rights,student_service,"Queries about Office of Student Services, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Office of Student Services | McNeese Student Services | student support office,https://www.mcneese.edu/studentservices/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",medium,2026-08-03
CAT-093,Office of Student Services,Student Support,CAT-093-S08,urgent help troubleshooting and external alternatives,student_service,"Queries about Office of Student Services, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Office of Student Services | McNeese Student Services | student support office,https://www.mcneese.edu/studentservices/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",medium,2026-08-03
CAT-094,Testing Services,Academic Support and Testing,CAT-094-S01,eligibility and who can use the service,student_service,"Queries about Testing Services, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Testing Services | McNeese Testing Center | testing services,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",medium,2026-08-03
CAT-094,Testing Services,Academic Support and Testing,CAT-094-S02,services programs and available support,student_service,"Queries about Testing Services, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Testing Services | McNeese Testing Center | testing services,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",medium,2026-08-03
CAT-094,Testing Services,Academic Support and Testing,CAT-094-S03,appointments applications and access steps,student_service,"Queries about Testing Services, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Testing Services | McNeese Testing Center | testing services,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",medium,2026-08-03
CAT-094,Testing Services,Academic Support and Testing,CAT-094-S04,forms documents and preparation,student_service,"Queries about Testing Services, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Testing Services | McNeese Testing Center | testing services,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",medium,2026-08-03
CAT-094,Testing Services,Academic Support and Testing,CAT-094-S05,costs fees insurance and funding,student_service,"Queries about Testing Services, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Testing Services | McNeese Testing Center | testing services,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",medium,2026-08-03
CAT-094,Testing Services,Academic Support and Testing,CAT-094-S06,contacts location hours and accessibility,student_service,"Queries about Testing Services, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Testing Services | McNeese Testing Center | testing services,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",medium,2026-08-03
CAT-094,Testing Services,Academic Support and Testing,CAT-094-S07,policies confidentiality and student rights,student_service,"Queries about Testing Services, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Testing Services | McNeese Testing Center | testing services,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",medium,2026-08-03
CAT-094,Testing Services,Academic Support and Testing,CAT-094-S08,urgent help troubleshooting and external alternatives,student_service,"Queries about Testing Services, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Testing Services | McNeese Testing Center | testing services,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",medium,2026-08-03
CAT-095,Sports Ticket Office,Athletics and Recreation,CAT-095-S01,products services menus and availability,commerce_service,"Queries about Sports Ticket Office, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Sports Ticket Office | McNeese tickets | Cowboys tickets,https://mcneesesports.com/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-095,Sports Ticket Office,Athletics and Recreation,CAT-095-S02,prices fees plans and payment methods,commerce_service,"Queries about Sports Ticket Office, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Sports Ticket Office | McNeese tickets | Cowboys tickets,https://mcneesesports.com/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-095,Sports Ticket Office,Athletics and Recreation,CAT-095-S03,hours locations directions and accessibility,commerce_service,"Queries about Sports Ticket Office, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Sports Ticket Office | McNeese tickets | Cowboys tickets,https://mcneesesports.com/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-095,Sports Ticket Office,Athletics and Recreation,CAT-095-S04,orders reservations applications and account access,commerce_service,"Queries about Sports Ticket Office, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Sports Ticket Office | McNeese tickets | Cowboys tickets,https://mcneesesports.com/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-095,Sports Ticket Office,Athletics and Recreation,CAT-095-S05,refunds exchanges cancellations and disputes,commerce_service,"Queries about Sports Ticket Office, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Sports Ticket Office | McNeese tickets | Cowboys tickets,https://mcneesesports.com/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-095,Sports Ticket Office,Athletics and Recreation,CAT-095-S06,contacts support and troubleshooting,commerce_service,"Queries about Sports Ticket Office, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Sports Ticket Office | McNeese tickets | Cowboys tickets,https://mcneesesports.com/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-095,Sports Ticket Office,Athletics and Recreation,CAT-095-S07,policies nutrition accessibility and disclosures,commerce_service,"Queries about Sports Ticket Office, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Sports Ticket Office | McNeese tickets | Cowboys tickets,https://mcneesesports.com/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-095,Sports Ticket Office,Athletics and Recreation,CAT-095-S08,external vendors alternatives and current availability,commerce_service,"Queries about Sports Ticket Office, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",Sports Ticket Office | McNeese tickets | Cowboys tickets,https://mcneesesports.com/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
CAT-096,TRAIL,Community Programs,CAT-096-S01,programs services and participation,cultural_community,"Queries about TRAIL, including its public services, requirements, processes, contacts, dates, policies, troubleshooting, and relevant external sources.",TRAIL | McNeese TRAIL | TRAIL program,https://www.mcneese.edu/a-to-z/,official McNeese first; authoritative government/partner sources second; verified external discovery when the intent requires it,"Return typed fields, source URL, publication/update date when available, and verification timestamp. Label external options separately from official McNeese information.",low,2026-08-03
